,id,campaign_id,coupon_id,customer_id,redemption_status,recency,history,used_discount,used_bogo,is_referral,channel,offer,conversion
386,644,13,129,973,1,5,544.43,0,1,1,Web,Buy One Get One,0
387,646,8,433,478,1,8,60.69,1,0,1,Phone,Buy One Get One,0
388,647,5,663,829,1,10,57.71,0,1,0,Web,Discount,0
389,648,30,260,1044,1,4,410.86,0,1,0,Web,No Offer,0
390,649,8,907,1321,1,6,40.24,1,0,1,Phone,Discount,0
391,650,8,1017,496,1,9,535.17,0,1,1,Web,Discount,0
392,651,8,256,522,1,3,584.63,1,1,1,Web,No Offer,0
393,654,13,249,499,1,1,29.99,1,0,1,Phone,Discount,0
394,656,29,896,460,1,3,1570.59,1,1,1,Web,Buy One Get One,0
395,657,30,909,586,1,5,119.47,1,0,0,Phone,No Offer,0
396,659,30,945,419,1,7,68.86,0,1,0,Phone,No Offer,0
397,660,8,882,446,1,3,68.81,0,1,0,Phone,Discount,0
398,661,8,902,754,1,9,165.62,0,1,0,Web,No Offer,0
399,662,13,386,567,1,1,686.08,1,1,1,Web,No Offer,0
400,664,13,408,1192,1,3,263.07,0,1,0,Web,Buy One Get One,0
401,665,8,58,637,1,5,568.26,0,1,1,Multichannel,Buy One Get One,0
402,666,12,470,1266,1,7,145.89,0,1,0,Phone,No Offer,0
403,667,11,669,790,1,2,190.4,0,1,1,Web,Buy One Get One,1
404,671,11,571,1481,1,5,964.59,0,1,1,Phone,No Offer,0
405,672,9,635,760,1,10,158.55,0,1,0,Phone,Buy One Get One,0
406,673,10,732,1281,1,7,578.35,0,1,1,Web,Discount,1
407,677,8,755,243,1,7,93.33,1,0,0,Web,No Offer,0
408,678,8,52,1064,1,9,157.76,1,0,0,Phone,Buy One Get One,0
409,680,13,468,289,1,2,762.0,1,0,1,Web,Buy One Get One,0
410,681,13,694,1507,1,5,29.99,1,0,0,Phone,Buy One Get One,0
411,682,8,432,1412,1,2,235.19,1,0,1,Multichannel,Buy One Get One,0
412,683,13,510,586,1,5,42.3,0,1,0,Phone,No Offer,0
413,684,26,852,1029,1,4,474.94,0,1,1,Web,Discount,0
414,686,8,610,1073,1,7,291.88,1,0,0,Multichannel,No Offer,0
415,687,8,13,1514,1,3,80.51,1,0,1,Web,Buy One Get One,0
416,689,11,910,724,1,2,224.69,1,1,0,Web,Buy One Get One,0
417,693,8,711,384,1,6,32.17,1,0,1,Phone,Discount,0
418,694,13,694,1015,1,4,553.42,1,0,1,Web,Buy One Get One,1
419,695,13,249,1506,1,1,219.3,0,1,0,Phone,Buy One Get One,0
420,698,8,73,290,1,1,200.26,1,0,0,Multichannel,No Offer,0
421,699,5,934,1194,1,8,1137.96,0,1,1,Phone,Discount,0
422,701,13,408,1004,1,8,29.99,0,1,1,Phone,Buy One Get One,0
423,704,8,884,175,1,9,51.53,1,0,1,Phone,No Offer,0
424,705,29,985,96,1,3,177.36,0,1,1,Web,Discount,0
425,706,8,271,1305,1,9,34.75,1,0,1,Web,No Offer,0
426,708,13,786,1073,1,8,402.84,1,0,0,Phone,No Offer,0
427,710,26,937,1528,1,1,276.21,1,0,0,Phone,No Offer,0
428,711,30,818,365,1,1,960.02,1,1,1,Web,No Offer,1
429,712,13,422,38,1,1,100.92,0,1,1,Web,No Offer,0
430,714,9,870,6,1,7,770.87,1,1,1,Phone,Buy One Get One,0
431,715,29,750,1167,1,7,63.95,1,0,1,Phone,Buy One Get One,0
432,718,8,494,815,1,7,348.44,0,1,1,Web,Discount,0
433,719,29,443,152,1,11,29.99,0,1,0,Web,Discount,0
434,721,29,896,207,1,3,216.08,0,1,0,Phone,No Offer,0
435,722,8,658,1436,1,3,211.88,1,1,0,Web,Buy One Get One,0
436,723,13,751,572,1,9,129.46,1,0,1,Phone,Discount,0
437,724,8,424,1434,1,11,189.23,1,0,0,Web,Buy One Get One,0
438,731,30,354,273,1,10,149.31,0,1,1,Phone,Buy One Get One,0
439,732,30,773,1106,1,4,218.92,0,1,0,Web,Discount,1
440,733,6,677,1101,1,3,109.34,0,1,0,Phone,Discount,0
441,735,13,714,748,1,2,32.18,1,0,1,Web,Discount,0
442,736,3,670,444,1,7,287.73,1,1,0,Web,No Offer,1
443,740,8,810,276,1,4,29.99,0,1,1,Phone,No Offer,0
444,741,8,14,528,1,12,98.17,0,1,1,Web,No Offer,0
445,742,8,1000,1112,1,3,297.33,0,1,0,Phone,Buy One Get One,0
446,743,8,1085,42,1,5,728.99,1,0,1,Web,Discount,0
447,746,13,756,15,1,9,483.16,1,1,0,Phone,Discount,1
448,748,30,468,910,1,4,93.36,1,0,1,Phone,No Offer,0
449,750,30,362,1140,1,2,542.34,0,1,1,Phone,No Offer,0
450,751,4,459,41,1,9,44.68,1,0,0,Phone,No Offer,0
451,754,12,783,528,1,6,265.61,0,1,1,Multichannel,Buy One Get One,1
452,759,13,434,277,1,4,184.47,1,0,0,Phone,Buy One Get One,0
453,760,4,803,807,1,8,69.67,1,0,1,Web,Buy One Get One,0
454,762,13,158,850,1,2,188.03,1,0,1,Phone,No Offer,0
455,764,26,502,1405,1,1,1873.15,0,1,1,Phone,Buy One Get One,0
456,765,13,756,964,1,1,132.46,1,0,0,Phone,No Offer,0
457,767,13,588,823,1,8,167.05,0,1,0,Phone,No Offer,0
458,769,13,681,209,1,3,179.31,0,1,0,Web,No Offer,0
459,771,30,341,90,1,1,101.99,0,1,0,Web,Buy One Get One,1
460,773,26,979,510,1,1,290.03,1,1,0,Web,No Offer,1
461,774,30,924,650,1,1,89.59,0,1,1,Web,Discount,0
462,775,13,513,161,1,4,29.99,0,1,1,Web,Buy One Get One,0
463,776,8,682,938,1,2,851.45,1,1,1,Web,No Offer,1
464,777,8,989,514,1,1,248.43,1,0,1,Phone,No Offer,0
465,778,13,653,310,1,3,141.2,0,1,1,Phone,No Offer,0
466,779,29,416,102,1,9,69.9,1,0,1,Web,Buy One Get One,0
467,780,13,153,1488,1,7,29.99,1,0,0,Web,No Offer,0
468,782,8,761,289,1,6,113.6,1,0,1,Phone,No Offer,0
469,784,26,916,1469,1,10,29.99,0,1,0,Web,Buy One Get One,0
470,785,26,745,989,1,9,302.52,1,0,0,Phone,Discount,0
471,787,13,734,732,1,3,73.99,0,1,0,Phone,No Offer,0
472,789,8,812,353,1,1,79.5,0,1,0,Web,No Offer,0
473,792,30,773,1320,1,12,103.6,1,0,0,Phone,No Offer,0
474,794,12,1075,789,1,1,137.29,0,1,0,Phone,No Offer,0
475,795,9,535,74,1,8,34.8,0,1,1,Phone,Buy One Get One,0
476,796,8,733,74,1,6,114.74,1,0,0,Web,No Offer,1
477,799,8,793,1536,1,8,244.94,1,0,0,Phone,Buy One Get One,0
478,800,29,458,1445,1,1,452.72,0,1,0,Web,Buy One Get One,0
479,803,13,1027,854,1,5,29.99,0,1,0,Web,Discount,0
480,806,13,23,159,1,1,386.11,1,1,0,Multichannel,Discount,0
481,809,8,7,25,1,8,45.78,1,0,0,Phone,No Offer,0
482,810,12,470,132,1,6,358.77,0,1,0,Web,No Offer,0
483,812,9,468,570,1,5,141.74,1,0,0,Web,No Offer,0
484,813,10,457,1463,1,9,205.33,1,0,1,Multichannel,Discount,0
485,814,30,351,1383,1,1,629.85,1,0,1,Web,Discount,1
486,815,13,608,331,1,9,64.09,1,0,0,Phone,Buy One Get One,0
487,816,11,658,183,1,4,162.56,0,1,1,Phone,Buy One Get One,0
488,817,13,756,1168,1,9,383.77,0,1,1,Phone,Discount,1
489,819,11,658,392,1,6,64.33,1,0,0,Web,No Offer,1
490,820,28,407,1387,1,11,143.65,0,1,1,Phone,Buy One Get One,0
491,821,13,25,257,1,12,63.28,1,0,1,Phone,Discount,0
492,823,9,578,1147,1,6,108.83,1,0,0,Phone,Discount,0
493,824,13,141,89,1,4,121.87,1,0,0,Web,No Offer,0
494,825,26,752,1332,1,10,489.29,0,1,0,Phone,Discount,0
495,826,11,506,195,1,2,199.97,0,1,0,Phone,Discount,0
496,829,13,275,787,1,4,614.83,1,0,1,Multichannel,No Offer,0
497,830,26,2,261,1,5,103.44,0,1,1,Web,Buy One Get One,1
498,831,26,344,648,1,9,199.38,0,1,1,Phone,Discount,0
499,832,29,416,19,1,4,224.04,1,0,0,Web,No Offer,0
500,833,8,754,1388,1,3,80.65,0,1,1,Web,Buy One Get One,1
501,835,13,865,1481,1,3,66.47,1,0,1,Web,Discount,0
502,836,26,852,225,1,9,33.63,0,1,0,Phone,No Offer,0
503,838,13,159,649,1,6,528.03,1,1,1,Multichannel,Buy One Get One,0
504,840,13,504,1335,1,10,29.99,1,0,0,Web,Buy One Get One,0
505,841,8,48,143,1,2,109.81,1,0,1,Web,No Offer,1
506,842,29,621,1045,1,10,507.15,0,1,1,Web,Buy One Get One,0
507,843,13,1083,142,1,10,161.43,0,1,1,Web,No Offer,1
508,846,10,934,957,1,12,90.15,1,0,0,Web,Discount,0
509,847,8,69,892,1,1,567.13,0,1,1,Phone,Buy One Get One,0
510,848,13,685,314,1,1,681.12,1,0,1,Phone,Discount,0
511,850,13,890,1122,1,9,198.54,0,1,0,Phone,No Offer,0
512,851,13,844,316,1,11,301.0,1,1,1,Web,No Offer,0
513,852,30,946,1576,1,2,378.5,0,1,0,Web,Discount,1
514,853,8,46,582,1,10,131.95,0,1,0,Phone,No Offer,1
515,854,8,1045,1026,1,6,179.51,0,1,0,Phone,Buy One Get One,0
516,855,8,812,603,1,10,375.34,1,0,0,Web,No Offer,0
517,856,13,763,535,1,8,29.99,1,0,0,Phone,Buy One Get One,0
518,857,13,885,1419,1,1,286.31,1,1,0,Web,No Offer,0
519,858,8,581,58,1,7,600.13,1,1,1,Phone,No Offer,0
520,859,13,1108,27,1,6,107.42,0,1,1,Web,No Offer,0
521,860,13,726,1343,1,1,1515.82,1,1,1,Multichannel,Buy One Get One,1
522,861,13,778,899,1,2,102.99,0,1,0,Phone,No Offer,0
523,862,8,433,574,1,10,317.16,1,0,0,Web,Buy One Get One,0
524,863,8,6,1259,1,7,297.6,1,0,0,Web,No Offer,0
525,867,9,19,1386,1,10,599.06,0,1,1,Web,Buy One Get One,0
526,868,30,320,1259,1,10,29.99,1,0,0,Web,Buy One Get One,0
527,869,30,310,569,1,1,783.8,1,1,1,Web,No Offer,0
528,870,13,705,1520,1,9,89.96,1,0,0,Web,Discount,1
529,872,8,928,520,1,8,155.75,0,1,1,Phone,No Offer,0
530,873,2,559,1241,1,11,29.99,1,0,1,Phone,Buy One Get One,0
531,874,29,416,1324,1,5,47.98,0,1,0,Web,Buy One Get One,0
532,875,26,410,823,1,8,135.67,1,0,1,Web,Discount,0
533,878,30,370,1472,1,11,504.86,1,0,1,Multichannel,Buy One Get One,0
534,879,13,125,545,1,1,904.58,0,1,1,Phone,Buy One Get One,1
535,880,8,63,338,1,11,312.41,1,0,1,Web,Buy One Get One,0
536,881,13,167,749,1,9,404.03,1,1,0,Multichannel,No Offer,0
537,882,8,970,355,1,7,251.05,1,0,0,Multichannel,Buy One Get One,1
538,883,12,526,283,1,1,30.01,0,1,1,Web,Buy One Get One,0
539,884,11,971,1352,1,1,155.65,1,0,0,Web,No Offer,0
540,885,13,113,988,1,12,36.67,0,1,0,Web,Discount,1
541,886,9,578,495,1,12,49.27,1,0,1,Phone,Buy One Get One,0
542,888,8,60,1357,1,1,563.7,1,0,1,Multichannel,Discount,0
543,892,29,787,570,1,6,265.2,1,0,0,Phone,Discount,0
544,893,13,675,1263,1,1,357.56,0,1,0,Phone,No Offer,0
545,894,12,1063,424,1,11,206.97,1,0,0,Web,Discount,0
546,897,13,440,7,1,7,1222.53,1,1,1,Phone,Discount,1
547,899,5,689,1415,1,5,67.55,1,0,0,Phone,Discount,0
548,901,8,447,236,1,9,108.59,1,0,1,Web,Discount,0
549,902,11,571,240,1,1,615.04,1,1,1,Phone,No Offer,0
550,904,8,964,307,1,7,153.17,1,0,0,Phone,Discount,0
551,906,8,88,910,1,9,40.16,1,0,1,Phone,Buy One Get One,0
552,907,8,68,118,1,4,127.51,1,0,1,Web,No Offer,0
553,909,13,561,871,1,8,60.9,0,1,1,Phone,No Offer,0
554,910,13,468,103,1,1,234.17,1,0,1,Phone,No Offer,0
555,911,13,606,464,1,12,145.27,1,0,1,Web,Discount,0
556,912,30,821,946,1,11,112.61,0,1,0,Web,No Offer,0
557,913,13,134,1371,1,5,168.1,1,0,0,Web,No Offer,0
558,915,8,84,484,1,1,745.63,1,1,1,Multichannel,Buy One Get One,0
559,916,30,984,1542,1,6,29.99,0,1,0,Web,Buy One Get One,0
560,922,26,748,1402,1,5,37.79,0,1,0,Web,No Offer,0
561,923,13,556,968,1,8,772.55,1,0,1,Web,Buy One Get One,0
562,924,13,152,520,1,4,70.16,0,1,0,Web,No Offer,0
563,925,7,1102,1124,1,7,115.07,0,1,0,Phone,Buy One Get One,0
564,930,13,513,1458,1,3,248.26,0,1,1,Multichannel,Buy One Get One,0
565,932,8,449,1331,1,6,65.1,1,0,0,Phone,Discount,0
566,933,13,110,205,1,1,585.14,1,0,1,Multichannel,Buy One Get One,0
567,935,29,418,960,1,9,297.59,0,1,1,Phone,Discount,1
568,936,8,292,460,1,7,409.76,1,1,0,Multichannel,Discount,0
569,940,13,151,831,1,9,60.15,0,1,0,Web,Discount,0
570,942,8,101,993,1,1,111.37,0,1,1,Web,No Offer,0
571,944,8,283,691,1,7,29.99,0,1,0,Phone,No Offer,0
572,945,5,934,557,1,1,87.0,0,1,1,Phone,Discount,0
573,946,13,166,1091,1,2,46.47,0,1,1,Web,No Offer,0
574,948,13,129,971,1,11,297.25,0,1,1,Phone,Buy One Get One,0
575,949,13,1070,1582,1,9,129.29,0,1,1,Web,No Offer,0
576,951,12,1063,394,1,5,150.06,1,0,1,Web,Buy One Get One,0
577,953,8,544,1178,1,3,708.62,0,1,1,Phone,Discount,0
578,955,7,687,665,1,3,29.99,1,0,1,Phone,Discount,0
579,956,8,879,1404,1,2,531.69,0,1,1,Phone,Buy One Get One,0
580,957,30,529,1310,1,10,113.33,0,1,0,Web,No Offer,0
581,959,29,538,863,1,4,737.33,0,1,1,Web,Discount,0
582,962,8,1059,346,1,12,29.99,1,0,1,Web,Discount,0
583,963,13,434,413,1,6,1292.1,1,0,1,Web,Buy One Get One,0
584,965,8,247,7,1,11,272.89,1,0,1,Web,Buy One Get One,0
585,966,30,1024,1106,1,4,302.86,0,1,1,Phone,Buy One Get One,0
586,967,8,101,1581,1,11,29.99,0,1,0,Web,Discount,0
587,968,13,734,635,1,7,758.59,0,1,1,Web,Discount,0
588,969,13,152,356,1,4,174.55,1,0,1,Web,Discount,0
589,970,13,140,463,1,9,76.72,1,0,0,Phone,No Offer,0
590,973,26,898,984,1,6,334.34,0,1,0,Multichannel,Discount,1
591,974,8,922,257,1,12,108.83,1,0,0,Web,Discount,1
592,975,13,134,1300,1,10,319.45,0,1,0,Phone,Discount,0
593,977,8,604,692,1,10,29.99,1,0,1,Web,Discount,0
594,978,26,775,1429,1,3,367.27,0,1,1,Phone,No Offer,0
595,979,29,3,1467,1,8,29.99,1,0,1,Web,No Offer,0
596,981,26,1006,151,1,10,102.82,1,0,1,Web,Discount,0
597,982,13,705,197,1,10,189.02,0,1,1,Phone,Buy One Get One,0
598,983,13,150,379,1,4,739.84,1,0,1,Phone,Discount,0
599,985,13,766,435,1,4,85.64,1,0,1,Web,Buy One Get One,0
600,987,8,513,1271,1,6,161.43,0,1,0,Web,Discount,1
601,988,8,93,1003,1,8,346.57,1,0,1,Web,No Offer,0
602,990,5,279,1334,1,7,729.01,0,1,1,Phone,No Offer,0
603,991,8,90,969,1,10,51.33,1,0,1,Web,Discount,0
604,993,8,248,1579,1,2,159.22,0,1,0,Web,Discount,0
605,994,26,451,1575,1,5,1079.62,1,1,1,Web,No Offer,1
606,996,8,656,122,1,10,29.99,1,0,1,Web,No Offer,0
607,998,13,21,1457,1,11,43.51,0,1,0,Web,No Offer,0
608,999,13,515,676,1,10,163.8,0,1,1,Web,Discount,0
609,1001,26,1031,758,1,9,212.32,1,0,0,Multichannel,No Offer,0
610,1002,13,1027,337,1,7,147.81,1,0,1,Web,Discount,0
611,1003,8,59,1387,1,5,168.93,1,0,1,Web,Buy One Get One,0
612,1004,8,6,611,1,6,1462.5,1,0,1,Phone,Buy One Get One,0
613,1007,8,99,830,1,1,544.98,1,0,1,Web,No Offer,0
614,1008,12,109,1166,1,11,322.87,0,1,0,Phone,Buy One Get One,0
615,1009,8,296,274,1,7,508.18,1,0,1,Web,Discount,0
616,1010,8,705,1043,1,1,50.62,1,0,0,Web,No Offer,0
617,1011,13,166,74,1,1,806.91,1,1,1,Multichannel,Buy One Get One,1
618,1012,30,865,340,1,5,291.17,1,0,0,Multichannel,No Offer,0
619,1013,12,470,416,1,6,447.01,0,1,1,Web,Buy One Get One,0
620,1016,26,306,358,1,5,777.95,1,0,1,Web,No Offer,0
621,1017,13,770,969,1,9,174.11,1,0,0,Phone,Buy One Get One,1
622,1018,7,687,1477,1,5,30.59,0,1,1,Web,Discount,0
623,1019,8,583,1199,1,4,305.76,0,1,0,Phone,No Offer,0
624,1020,13,470,1060,1,8,29.99,0,1,0,Phone,No Offer,1
625,1024,13,23,161,1,8,256.83,0,1,1,Web,No Offer,0
626,1026,13,131,1465,1,7,462.7,0,1,1,Multichannel,No Offer,0
627,1030,5,689,1073,1,7,489.49,1,0,1,Web,No Offer,1
628,1031,13,413,1347,1,1,352.99,1,0,0,Web,Buy One Get One,0
629,1032,13,672,440,1,3,54.79,1,0,0,Phone,Buy One Get One,0
630,1035,30,541,795,1,9,29.99,0,1,0,Phone,No Offer,0
631,1036,26,2,1125,1,5,54.14,0,1,1,Web,Buy One Get One,0
632,1038,29,443,1162,1,3,104.0,0,1,0,Phone,Buy One Get One,0
633,1039,8,865,791,1,2,231.27,0,1,1,Phone,No Offer,0
634,1041,11,658,565,1,2,50.37,1,0,0,Phone,Discount,0
635,1042,8,579,304,1,9,189.33,1,0,1,Phone,No Offer,0
636,1043,12,108,939,1,1,368.01,0,1,0,Web,No Offer,0
637,1046,8,1017,1447,1,1,331.21,1,0,1,Phone,No Offer,0
638,1047,8,55,1204,1,2,186.51,0,1,0,Phone,Discount,0
639,1048,13,731,915,1,9,433.89,0,1,0,Phone,Discount,0
640,1050,9,578,877,1,8,90.62,1,0,0,Phone,No Offer,0
641,1052,13,516,98,1,7,29.99,1,0,0,Phone,Buy One Get One,0
642,1059,8,501,79,1,2,44.37,0,1,0,Web,Discount,0
643,1062,30,659,641,1,1,539.96,0,1,1,Web,Buy One Get One,0
644,1063,13,995,1193,1,3,43.0,1,0,0,Phone,No Offer,0
645,1064,11,1099,776,1,10,145.73,0,1,1,Phone,No Offer,0
646,1065,8,248,1408,1,3,80.86,1,0,1,Phone,No Offer,0
647,1066,9,287,760,1,9,646.2,1,0,1,Phone,Buy One Get One,0
648,1068,13,603,665,1,1,585.22,1,0,1,Phone,Buy One Get One,0
649,1070,26,379,1320,1,2,202.92,0,1,0,Phone,Discount,0
650,1071,13,588,930,1,7,78.57,1,0,1,Web,Buy One Get One,0
651,1072,30,474,317,1,1,735.63,1,0,1,Phone,Buy One Get One,0
652,1074,8,1086,1238,1,9,162.44,1,0,0,Web,Buy One Get One,0
653,1076,8,581,691,1,10,226.15,0,1,1,Multichannel,Discount,0
654,1077,8,69,516,1,10,29.99,1,0,0,Web,Buy One Get One,0
655,1078,13,770,993,1,9,179.43,0,1,0,Web,Buy One Get One,0
656,1079,10,934,844,1,6,549.78,1,0,1,Web,Discount,0
657,1082,8,885,283,1,9,34.72,0,1,1,Phone,No Offer,0
658,1083,13,1100,967,1,1,61.08,0,1,0,Web,Buy One Get One,1
659,1084,9,989,868,1,1,92.29,0,1,1,Phone,No Offer,1
660,1085,2,583,375,1,4,316.87,0,1,1,Web,Discount,0
661,1086,26,776,834,1,2,189.02,0,1,1,Phone,No Offer,0
662,1088,30,354,151,1,2,210.51,0,1,0,Phone,Discount,1
663,1089,13,891,34,1,9,301.15,1,1,0,Phone,Discount,1
664,1091,8,544,163,1,9,127.38,1,0,0,Web,Buy One Get One,1
665,1093,8,812,703,1,9,29.99,0,1,1,Web,Discount,0
666,1094,26,358,506,1,9,29.99,0,1,1,Web,No Offer,0
667,1095,28,977,583,1,1,70.17,1,0,0,Web,No Offer,0
668,1096,7,392,316,1,11,262.78,1,0,1,Phone,Buy One Get One,0
669,1097,13,556,586,1,10,138.83,1,0,0,Phone,No Offer,0
670,1098,8,884,741,1,6,505.48,1,1,1,Phone,No Offer,0
671,1100,8,430,1475,1,11,92.28,0,1,1,Web,Buy One Get One,0
672,1102,8,247,1069,1,4,209.79,0,1,0,Multichannel,Discount,1
673,1103,30,997,641,1,3,34.22,1,0,1,Phone,Discount,0
674,1104,26,754,402,1,2,152.95,0,1,0,Web,No Offer,0
675,1106,28,1062,1547,1,5,427.17,1,1,0,Web,No Offer,0
676,1108,30,479,523,1,1,163.58,0,1,0,Web,Buy One Get One,1
677,1109,29,1081,1432,1,1,75.83,1,0,0,Phone,No Offer,1
678,1110,6,677,1192,1,11,184.17,1,0,0,Phone,Buy One Get One,0
679,1112,29,750,181,1,10,466.25,0,1,0,Phone,No Offer,0
680,1115,13,170,872,1,7,151.91,0,1,1,Web,Buy One Get One,0
681,1116,13,901,590,1,1,148.57,0,1,0,Web,Buy One Get One,0
682,1119,26,620,1363,1,2,200.23,1,0,0,Phone,Buy One Get One,0
683,1121,11,1099,1451,1,5,663.14,1,1,1,Multichannel,Buy One Get One,1
684,1122,13,168,733,1,4,383.9,0,1,0,Web,Buy One Get One,0
685,1123,13,470,393,1,2,227.46,1,0,0,Web,No Offer,0
686,1126,8,98,974,1,8,212.27,0,1,1,Multichannel,Buy One Get One,0
687,1127,4,791,185,1,6,97.9,0,1,1,Phone,Discount,0
688,1128,29,1040,1165,1,7,208.25,0,1,1,Multichannel,Buy One Get One,0
689,1129,8,981,848,1,12,88.65,1,0,0,Web,Discount,0
690,1130,9,468,119,1,10,64.55,1,0,1,Phone,Buy One Get One,0
691,1131,13,420,1255,1,2,454.04,1,0,0,Web,Buy One Get One,0
692,1132,8,63,865,1,1,29.99,0,1,0,Web,Buy One Get One,0
693,1134,13,136,8,1,7,157.63,1,0,1,Phone,Discount,0
694,1135,13,763,835,1,3,29.99,0,1,1,Phone,Discount,0
695,1136,30,683,1564,1,10,119.63,0,1,0,Web,Discount,0
696,1138,30,343,263,1,4,317.96,0,1,0,Web,No Offer,0
697,1139,13,586,1136,1,3,138.44,1,0,1,Phone,Buy One Get One,0
698,1140,30,616,502,1,4,186.97,1,0,1,Web,No Offer,0
699,1141,8,55,195,1,5,226.84,0,1,1,Multichannel,No Offer,0
700,1142,29,715,1384,1,3,351.2,1,0,0,Multichannel,Buy One Get One,0
701,1144,8,1000,1375,1,2,458.41,0,1,0,Multichannel,Discount,0
702,1145,9,18,15,1,5,135.64,1,0,0,Web,Discount,0
703,1147,8,276,1382,1,10,127.29,0,1,1,Phone,No Offer,0
704,1150,28,525,590,1,9,158.91,1,0,1,Web,Buy One Get One,1
705,1151,13,608,1011,1,1,478.49,0,1,0,Multichannel,Buy One Get One,0
706,1154,8,604,1046,1,11,138.08,1,0,0,Phone,Buy One Get One,0
707,1156,2,744,679,1,1,525.42,0,1,1,Phone,Discount,0
708,1159,30,351,619,1,1,303.34,1,1,0,Web,Discount,1
709,1160,9,19,1412,1,5,50.63,1,0,0,Phone,Discount,0
710,1163,13,138,441,1,9,35.4,0,1,1,Web,No Offer,0
711,1164,13,512,833,1,7,38.9,0,1,1,Web,Buy One Get One,0
712,1165,26,475,849,1,5,46.09,1,0,0,Web,No Offer,0
713,1167,3,389,1457,1,6,333.21,1,0,1,Phone,Discount,0
714,1168,3,584,67,1,2,584.37,1,0,1,Multichannel,Discount,1
715,1169,29,943,1329,1,6,29.99,0,1,1,Phone,Buy One Get One,0
716,1170,8,48,1064,1,4,78.96,0,1,1,Phone,No Offer,0
717,1172,29,1046,1162,1,4,53.42,0,1,0,Phone,Discount,0
718,1173,5,455,1064,1,3,314.67,1,0,1,Web,No Offer,0
719,1174,29,982,189,1,5,306.21,0,1,0,Web,Buy One Get One,0
720,1176,5,663,823,1,4,72.38,1,0,1,Web,Buy One Get One,1
721,1177,30,381,823,1,1,375.03,1,0,0,Phone,No Offer,0
722,1178,5,455,565,1,3,163.76,1,0,1,Phone,Buy One Get One,0
723,1180,29,750,386,1,6,178.37,1,0,1,Web,Discount,1
724,1181,30,428,11,1,1,522.77,1,0,1,Multichannel,No Offer,0
725,1188,13,154,864,1,8,59.95,1,0,0,Phone,No Offer,0
726,1189,13,124,1103,1,6,569.14,0,1,1,Web,No Offer,0
727,1190,30,1074,175,1,4,275.27,1,0,1,Phone,No Offer,0
728,1191,26,375,1397,1,1,29.99,0,1,0,Web,No Offer,0
729,1195,13,653,878,1,2,675.88,1,1,1,Phone,Discount,0
730,1196,13,25,703,1,10,161.65,1,0,0,Web,Buy One Get One,0
731,1200,30,1036,153,1,11,568.56,1,1,1,Multichannel,Buy One Get One,0
732,1201,12,1075,1388,1,9,257.6,1,1,1,Phone,No Offer,0
733,1202,8,288,376,1,2,269.13,0,1,0,Multichannel,Buy One Get One,0
734,1203,8,808,758,1,12,32.51,0,1,0,Phone,No Offer,0
735,1206,8,579,1451,1,11,99.05,1,0,1,Phone,No Offer,0
736,1207,7,392,1065,1,7,340.72,1,0,0,Web,Discount,0
737,1211,13,132,1532,1,9,100.86,1,0,1,Phone,Discount,0
738,1213,13,168,332,1,3,1118.27,1,1,1,Multichannel,Buy One Get One,0
739,1214,8,276,1077,1,2,214.95,0,1,1,Web,Buy One Get One,0
740,1218,30,354,449,1,11,143.91,0,1,0,Phone,Buy One Get One,0
741,1220,13,891,1472,1,10,1097.45,0,1,1,Phone,No Offer,1
742,1221,8,296,243,1,6,263.84,0,1,1,Web,Buy One Get One,1
743,1222,8,654,409,1,7,45.72,1,0,0,Phone,No Offer,0
744,1225,8,741,1551,1,2,243.5,1,1,0,Phone,Discount,0
745,1227,13,744,653,1,8,58.28,0,1,0,Phone,Discount,0
746,1228,1,1026,344,1,2,225.35,1,0,0,Phone,No Offer,0
747,1229,11,1012,750,1,3,222.8,1,0,0,Web,Discount,0
748,1230,8,723,1390,1,1,29.99,1,0,1,Web,Discount,0
749,1231,13,137,570,1,1,313.98,0,1,0,Web,No Offer,0
750,1232,8,902,1411,1,6,105.87,1,0,1,Web,Discount,0
751,1235,29,443,7,1,5,29.99,0,1,1,Web,Buy One Get One,0
752,1236,4,16,538,1,3,244.64,1,0,0,Phone,Buy One Get One,0
753,1238,9,105,24,1,12,49.5,0,1,1,Phone,Buy One Get One,0
754,1240,8,62,485,1,7,29.99,1,0,1,Web,Buy One Get One,0
755,1242,13,881,298,1,1,29.99,1,0,0,Web,Discount,1
756,1243,13,844,64,1,7,56.46,1,0,1,Web,Buy One Get One,0
757,1244,8,1059,46,1,4,110.29,0,1,0,Web,No Offer,0
758,1245,13,22,1295,1,10,300.6,1,1,0,Multichannel,Discount,0
759,1249,13,137,926,1,3,29.99,0,1,1,Web,Buy One Get One,0
760,1250,28,378,1387,1,9,174.64,0,1,1,Web,No Offer,0
761,1252,9,105,1318,1,5,771.92,0,1,1,Multichannel,No Offer,0
762,1253,26,735,1547,1,1,215.23,1,0,1,Multichannel,Buy One Get One,0
763,1254,29,896,1329,1,7,192.12,1,0,0,Web,No Offer,0
764,1255,30,980,833,1,6,40.02,0,1,0,Web,No Offer,0
765,1256,13,470,810,1,8,29.99,1,0,0,Web,Buy One Get One,1
766,1257,26,453,455,1,10,275.04,1,0,0,Web,No Offer,0
767,1258,9,788,647,1,2,518.53,0,1,1,Phone,Discount,1
768,1259,8,694,347,1,3,454.0,0,1,0,Multichannel,Discount,0
